article_id,source_id,source_item_key,source_entry_id,case_ids,title,canonical_url,language,published_date,content_type,discovery_status,selection_status,rights_review_id,rights_status,capture_status,boundary_status,pipeline_status,current_stage,last_run_id,machine_review_status,human_review_status,assigned_to,last_checked_at,notes
SRC0003-ART000300,SRC0003,story:id=599,,,182.送父往生 是為真孝,https://plb.tw/tc/story_1_in.aspx?id=599&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000301,SRC0003,story:id=598,,,181.蔡老居士往生記實,https://plb.tw/tc/story_1_in.aspx?id=598&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000302,SRC0003,story:id=597,,,180.庖人陳阿林往生傳,https://plb.tw/tc/story_1_in.aspx?id=597&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000303,SRC0003,story:id=596,,,179.溺水之兒往生 引護母親專修,https://plb.tw/tc/story_1_in.aspx?id=596&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000304,SRC0003,story:id=595,,,178.媽媽往生 度我出家,https://plb.tw/tc/story_1_in.aspx?id=595&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000305,SRC0003,story:id=594,,,177.助念往生 現奇異香,https://plb.tw/tc/story_1_in.aspx?id=594&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000306,SRC0003,story:id=593,,,176.好一朵金蓮花,https://plb.tw/tc/story_1_in.aspx?id=593&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000307,SRC0003,story:id=592,,,175.寵物兔往生記,https://plb.tw/tc/story_1_in.aspx?id=592&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000308,SRC0003,story:id=591,,,174.外婆往生紀實,https://plb.tw/tc/story_1_in.aspx?id=591&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000309,SRC0003,story:id=590,,,173.助念兩小時 眾生皆往生,https://plb.tw/tc/story_1_in.aspx?id=590&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000310,SRC0003,story:id=589,,,172.龔彪居士往生紀實,https://plb.tw/tc/story_1_in.aspx?id=589&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000311,SRC0003,story:id=588,,,171.父親終於得離苦,https://plb.tw/tc/story_1_in.aspx?id=588&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000312,SRC0003,story:id=587,,,170.為母掛牌位往生極樂國,https://plb.tw/tc/story_1_in.aspx?id=587&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000313,SRC0003,story:id=586,,,169.腦梗老人念佛自在往生,https://plb.tw/tc/story_1_in.aspx?id=586&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000314,SRC0003,story:id=585,,,168.蘇仁發老居士往生感應實,https://plb.tw/tc/story_1_in.aspx?id=585&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000315,SRC0003,story:id=584,,,167.親見阿彌陀佛接迎母親往生極樂世界,https://plb.tw/tc/story_1_in.aspx?id=584&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000316,SRC0003,story:id=583,,,166.吾化白蓮去,https://plb.tw/tc/story_1_in.aspx?id=583&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000317,SRC0003,story:id=582,,,165.千里助念 彌陀來迎,https://plb.tw/tc/story_1_in.aspx?id=582&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000318,SRC0003,story:id=581,,,164.念佛念到經書自動翻,https://plb.tw/tc/story_1_in.aspx?id=581&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000319,SRC0003,story:id=580,,,163.往生前與次子感應道交,https://plb.tw/tc/story_1_in.aspx?id=580&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000320,SRC0003,story:id=579,,,162.退休老幹部往生記,https://plb.tw/tc/story_1_in.aspx?id=579&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000321,SRC0003,story:id=578,,,161.夢中親見弟弟往生,https://plb.tw/tc/story_1_in.aspx?id=578&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000322,SRC0003,story:id=577,,,160.病苦念佛 得遂往生,https://plb.tw/tc/story_1_in.aspx?id=577&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000323,SRC0003,story:id=576,,,159.徐愛香居士往生紀實,https://plb.tw/tc/story_1_in.aspx?id=576&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000324,SRC0003,story:id=575,,,158.晚年信佛 念佛往生,https://plb.tw/tc/story_1_in.aspx?id=575&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000325,SRC0003,story:id=574,,,157.無盡的真愛,https://plb.tw/tc/story_1_in.aspx?id=574&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000326,SRC0003,story:id=573,,,156.母親歸極樂 感化我念佛,https://plb.tw/tc/story_1_in.aspx?id=573&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000327,SRC0003,story:id=572,,,155.習氣厚重 不礙往生,https://plb.tw/tc/story_1_in.aspx?id=572&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000328,SRC0003,story:id=571,,,154.孫祿堂往生西方淨土記,https://plb.tw/tc/story_1_in.aspx?id=571&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000329,SRC0003,story:id=570,,,153.阿彌陀佛救度了我姊姊,https://plb.tw/tc/story_1_in.aspx?id=570&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000330,SRC0003,story:id=569,,,152.念佛度亡記,https://plb.tw/tc/story_1_in.aspx?id=569&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000331,SRC0003,story:id=568,,,151.三十年冤魂得往生,https://plb.tw/tc/story_1_in.aspx?id=568&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000332,SRC0003,story:id=567,,,150.爺爺與彌陀的約會,https://plb.tw/tc/story_1_in.aspx?id=567&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000333,SRC0003,story:id=566,,,149.我奶奶蔣江秀的往生經歷,https://plb.tw/tc/story_1_in.aspx?id=566&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000334,SRC0003,story:id=565,,,148.癌末母親 微笑往生,https://plb.tw/tc/story_1_in.aspx?id=565&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000335,SRC0003,story:id=564,,,147.科技專才 念佛往生,https://plb.tw/tc/story_1_in.aspx?id=564&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000336,SRC0003,story:id=563,,,146.馬居士往生記,https://plb.tw/tc/story_1_in.aspx?id=563&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000337,SRC0003,story:id=562,,,145.誰能救我？,https://plb.tw/tc/story_1_in.aspx?id=562&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000338,SRC0003,story:id=561,,,144.念佛生蓮，蓮花化生,https://plb.tw/tc/story_1_in.aspx?id=561&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000339,SRC0003,story:id=560,,,143.朱容慧居士往生淨土實錄,https://plb.tw/tc/story_1_in.aspx?id=560&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000340,SRC0003,story:id=559,,,142.我家小狗 往生極樂,https://plb.tw/tc/story_1_in.aspx?id=559&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000341,SRC0003,story:id=558,,,141.孤寡老太念佛往生紀,https://plb.tw/tc/story_1_in.aspx?id=558&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000342,SRC0003,story:id=557,,,140.我為你多活了二十年,https://plb.tw/tc/story_1_in.aspx?id=557&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000343,SRC0003,story:id=556,,,139.專修念佛  自在往生,https://plb.tw/tc/story_1_in.aspx?id=556&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000344,SRC0003,story:id=555,,,138.貓咪往生托夢記,https://plb.tw/tc/story_1_in.aspx?id=555&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000345,SRC0003,story:id=554,,,137.半生枉修外道法 念佛一年得往生,https://plb.tw/tc/story_1_in.aspx?id=554&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000346,SRC0003,story:id=553,,,136.姐姐別怕，佛能救咱們,https://plb.tw/tc/story_1_in.aspx?id=553&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000347,SRC0003,story:id=552,,,135.葉金蓮居士往生紀實,https://plb.tw/tc/story_1_in.aspx?id=552&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000348,SRC0003,story:id=551,,,134.僅憑助念生淨土,https://plb.tw/tc/story_1_in.aspx?id=551&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000349,SRC0003,story:id=550,,,133.哥哥往生極樂  常常回來探望,https://plb.tw/tc/story_1_in.aspx?id=550&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000350,SRC0003,story:id=549,,,132.李警官往生西方極樂紀實,https://plb.tw/tc/story_1_in.aspx?id=549&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000351,SRC0003,story:id=548,,,131.臨終聞佛名 方袍僧相現,https://plb.tw/tc/story_1_in.aspx?id=548&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000352,SRC0003,story:id=547,,,130.乘佛願力 願生即生,https://plb.tw/tc/story_1_in.aspx?id=547&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000353,SRC0003,story:id=546,,,129.虔心念佛  異香撲鼻,https://plb.tw/tc/story_1_in.aspx?id=546&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000354,SRC0003,story:id=545,,,128.專稱佛名 靜默往生,https://plb.tw/tc/story_1_in.aspx?id=545&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000355,SRC0003,story:id=544,,,127.站立往生 瑞相呈祥,https://plb.tw/tc/story_1_in.aspx?id=544&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000356,SRC0003,story:id=543,,,126.信知彌陀已成佛  隨稱名號往西方,https://plb.tw/tc/story_1_in.aspx?id=543&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000357,SRC0003,story:id=542,,,125.燒炭自殺後 助念生極樂,https://plb.tw/tc/story_1_in.aspx?id=542&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000358,SRC0003,story:id=541,,,124.父亡十八年 今始乘白蓮,https://plb.tw/tc/story_1_in.aspx?id=541&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000359,SRC0003,story:id=540,,,123.念佛兩月 殊勝往生,https://plb.tw/tc/story_1_in.aspx?id=540&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000360,SRC0003,story:id=539,,,122.仰天念佛度晨昏  預知時至往西方,https://plb.tw/tc/story_1_in.aspx?id=539&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000361,SRC0003,story:id=538,,,121.現形垂言多慰勉  度化全家念彌陀,https://plb.tw/tc/story_1_in.aspx?id=538&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000362,SRC0003,story:id=537,,,120.三睹觀音聖像  復蒙彌陀授記,https://plb.tw/tc/story_1_in.aspx?id=537&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000363,SRC0003,story:id=536,,,119.老年癡呆也能殊勝往生,https://plb.tw/tc/story_1_in.aspx?id=536&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000364,SRC0003,story:id=535,,,118.預知時至 往生西方,https://plb.tw/tc/story_1_in.aspx?id=535&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000365,SRC0003,story:id=534,,,117.老來念佛往西方 一心不二入蓮鄉,https://plb.tw/tc/story_1_in.aspx?id=534&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000366,SRC0003,story:id=533,,,116.阿彌陀佛快來接我,https://plb.tw/tc/story_1_in.aspx?id=533&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000367,SRC0003,story:id=532,,,115.但憑佛號出乾坤,https://plb.tw/tc/story_1_in.aspx?id=532&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000368,SRC0003,story:id=531,,,114.專念彌陀 一心求生 預知時至 往生淨土,https://plb.tw/tc/story_1_in.aspx?id=531&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000369,SRC0003,story:id=530,,,113.黃齊秀居士往生事蹟,https://plb.tw/tc/story_1_in.aspx?id=530&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000370,SRC0003,story:id=529,,,112.陳贊往生記,https://plb.tw/tc/story_1_in.aspx?id=529&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000371,SRC0003,story:id=528,,,111.念珠放光，雙親預知時至,https://plb.tw/tc/story_1_in.aspx?id=528&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000372,SRC0003,story:id=527,,,110.去極樂世界還得排隊嗎？,https://plb.tw/tc/story_1_in.aspx?id=527&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000373,SRC0003,story:id=526,,,109.彌陀悲救殊勝稀有,https://plb.tw/tc/story_1_in.aspx?id=526&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000374,SRC0003,story:id=525,,,108.往生唯有靠彌陀,https://plb.tw/tc/story_1_in.aspx?id=525&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000375,SRC0003,story:id=524,,,107.念佛人臨終定生極樂,https://plb.tw/tc/story_1_in.aspx?id=524&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000376,SRC0003,story:id=523,,,106.李王川往生見聞記,https://plb.tw/tc/story_1_in.aspx?id=523&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000377,SRC0003,story:id=522,,,105.中陰身念佛往生見聞記,https://plb.tw/tc/story_1_in.aspx?id=522&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000378,SRC0003,story:id=521,,,104.謝瑋如往生見聞記,https://plb.tw/tc/story_1_in.aspx?id=521&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000379,SRC0003,story:id=520,,,103.忠犬助念,https://plb.tw/tc/story_1_in.aspx?id=520&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000380,SRC0003,story:id=519,,,102.賴朝河居士往生記實,https://plb.tw/tc/story_1_in.aspx?id=519&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000381,SRC0003,story:id=518,,,101.姑丈往生記,https://plb.tw/tc/story_1_in.aspx?id=518&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000382,SRC0003,story:id=517,,,100.無常鐵鏈鎖身 彌陀本願來迎,https://plb.tw/tc/story_1_in.aspx?id=517&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000383,SRC0003,story:id=516,,,99.泡茶請佛,https://plb.tw/tc/story_1_in.aspx?id=516&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000384,SRC0003,story:id=515,,,98.夢賜法名  佛雲回家,https://plb.tw/tc/story_1_in.aspx?id=515&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000385,SRC0003,story:id=514,,,97.放下牽掛即能生西,https://plb.tw/tc/story_1_in.aspx?id=514&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000386,SRC0003,story:id=513,,,96.母親的往生,https://plb.tw/tc/story_1_in.aspx?id=513&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000387,SRC0003,story:id=512,,,95.中陰助念 榮登寶蓮,https://plb.tw/tc/story_1_in.aspx?id=512&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000388,SRC0003,story:id=511,,,94.從未學佛 助念得生,https://plb.tw/tc/story_1_in.aspx?id=511&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000389,SRC0003,story:id=510,,,93.從西方回來救子孫,https://plb.tw/tc/story_1_in.aspx?id=510&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000390,SRC0003,story:id=509,,,92.從西方回來與子談話、握手,https://plb.tw/tc/story_1_in.aspx?id=509&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000391,SRC0003,story:id=508,,,91.十歲女孩 念佛三載 殊勝生西,https://plb.tw/tc/story_1_in.aspx?id=508&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000392,SRC0003,story:id=507,,,90.七日粒米未進 「聽佛」安詳往生,https://plb.tw/tc/story_1_in.aspx?id=507&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000393,SRC0003,story:id=506,,,89.生前冒佛逆惡 死後助念得生,https://plb.tw/tc/story_1_in.aspx?id=506&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000394,SRC0003,story:id=505,,,88.藉物現瑞（三）,https://plb.tw/tc/story_1_in.aspx?id=505&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000395,SRC0003,story:id=504,,,87.藉物現瑞（二）,https://plb.tw/tc/story_1_in.aspx?id=504&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000396,SRC0003,story:id=503,,,86.藉物現瑞（一）,https://plb.tw/tc/story_1_in.aspx?id=503&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000397,SRC0003,story:id=502,,,85.命終助念  瑞應屢現,https://plb.tw/tc/story_1_in.aspx?id=502&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000398,SRC0003,story:id=501,,,84.肉身菩薩海慶師略傳,https://plb.tw/tc/story_1_in.aspx?id=501&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000399,SRC0003,story:id=500,,,83.阿彌陀佛是鄉下人？,https://plb.tw/tc/story_1_in.aspx?id=500&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000400,SRC0003,story:id=499,,,82.老實念佛  預知時至,https://plb.tw/tc/story_1_in.aspx?id=499&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000401,SRC0003,story:id=498,,,81.外婆臨終往生憶錄,https://plb.tw/tc/story_1_in.aspx?id=498&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
